drugbank_id,drugbank_tid,CID,mol_id,action
DB00543,BE0004797,2170,2388693,binder
DB00543,BE0004797,2170,1857126,binder
DB00543,BE0004797,2170,193783776,binder
DB00543,BE0004797,2170,31637,binder
DB00543,BE0004797,2170,1754749,binder
DB00543,BE0004797,2170,2197001,binder
DB00543,BE0004797,2170,7861736,binder
DB00543,BE0000647,2170,553260,binder
DB00544,BE0000324,3385,37479,other/unknown
DB00545,BE0000426,4991,177975,antagonist
DB00545,BE0000426,4991,177975,inhibitor
DB00545,BE0002180,4991,1311630,antagonist
DB00546,BE0000795,37632,31631,potentiator
DB00546,BE0000381,37632,386422,potentiator
DB00546,BE0000523,37632,386424,potentiator
DB00546,BE0000471,37632,182916,potentiator
DB00546,BE0003593,37632,193783776,potentiator
DB00546,BE0003592,37632,31637,potentiator
DB00546,BE0003594,37632,1754749,potentiator
DB00546,BE0002344,37632,31635,potentiator
DB00546,BE0002346,37632,455946,potentiator
DB00546,BE0002345,37632,182925,potentiator
DB00546,BE0003599,37632,2388693,potentiator
DB00546,BE0003595,37632,1857126,potentiator
DB00546,BE0003596,37632,2197001,potentiator
DB00546,BE0000129,37632,182911,potentiator
DB00546,BE0003598,37632,456428,potentiator
DB00547,BE0000794,5311067,31680,agonist
DB00548,BE0000474,2266,14246533,inhibitor
DB00548,BE0003610,2266,431857,inhibitor
DB00548,BE0000585,2266,338469,inhibitor
DB00548,BE0000252,2266,340037,inhibitor
DB00548,BE0000498,2266,42461,inhibitor
DB00549,BE0000705,5717,5353887,antagonist
DB00550,BE0000507,657298,339867,inhibitor
DB00551,BE0000334,1990,149337,inhibitor
DB00551,BE0001198,1990,435970,inhibitor
DB00552,BE0002214,439693,28380,inhibitor
DB00554,BE0000262,54676228,291988,inhibitor
DB00554,BE0000017,54676228,387018,inhibitor
DB00555,BE0002081,3878,457879,inhibitor
DB00555,BE0000013,3878,256155,inhibitor
DB00555,BE0000924,3878,177892,inhibitor
DB00555,BE0000501,3878,433201,inhibitor
DB00555,BE0000289,3878,178196,inhibitor
DB00555,BE0000172,3878,178200,inhibitor
DB00555,BE0004889,3878,30397,inhibitor
DB00555,BE0004889,3878,32049,inhibitor
DB00555,BE0000756,3878,181432,inhibitor
DB00555,BE0004797,3878,31631,inhibitor
DB00555,BE0004797,3878,386422,inhibitor
DB00555,BE0004797,3878,386424,inhibitor
DB00555,BE0004797,3878,905393,inhibitor
DB00555,BE0004797,3878,182916,inhibitor
DB00555,BE0004797,3878,1470364,inhibitor
DB00555,BE0004797,3878,31635,inhibitor
DB00555,BE0004797,3878,455946,inhibitor
DB00555,BE0004797,3878,182925,inhibitor
DB00555,BE0004797,3878,2388693,inhibitor
DB00555,BE0004797,3878,1857126,inhibitor
DB00555,BE0004797,3878,193783776,inhibitor
DB00555,BE0004797,3878,31637,inhibitor
DB00555,BE0004797,3878,1754749,inhibitor
DB00555,BE0004797,3878,2197001,inhibitor
DB00555,BE0004797,3878,7861736,inhibitor
DB00555,BE0008668,3878,31631,inhibitor
DB00555,BE0008668,3878,386422,inhibitor
DB00555,BE0008668,3878,386424,inhibitor
DB00555,BE0008668,3878,905393,inhibitor
DB00555,BE0008668,3878,182916,inhibitor
DB00555,BE0008668,3878,1470364,inhibitor
DB00555,BE0008668,3878,193783776,inhibitor
DB00555,BE0008668,3878,31637,inhibitor
DB00555,BE0008668,3878,1754749,inhibitor
DB00555,BE0000442,3878,510296,inhibitor
DB00555,BE0000632,3878,532060,inhibitor
DB00555,BE0004890,3878,34451,inhibitor
DB00555,BE0004890,3878,177990,inhibitor
DB00555,BE0004890,3878,32324,inhibitor
DB00555,BE0004890,3878,61970253,inhibitor
DB00555,BE0004890,3878,177988,inhibitor
DB00555,BE0000451,3878,36431,inhibitor
DB00555,BE0000311,3878,681914,inhibitor
DB00557,BE0000442,3658,510296,antagonist
DB00558,BE0000057,60855,324460,inhibitor
DB00559,BE0000521,104865,238636,antagonist
DB00559,BE0000043,104865,182276,antagonist
DB00560,BE0000127,54686904,535073,adduct
DB00560,BE0000279,54686904,43010,adduct
DB00560,BE0003709,54686904,581217,adduct
DB00560,BE0003708,54686904,809690,adduct
DB00560,BE0003710,54686904,42826,adduct
DB00562,BE0000419,2343,1172161,inhibitor
DB00562,BE0000267,2343,29600,inhibitor
DB00562,BE0000322,2343,179780,inhibitor
DB00562,BE0000535,2343,179791,inhibitor
DB00562,BE0001653,2343,2984693,inhibitor
DB00563,BE0000330,126941,182724,inhibitor
DB00564,BE0000197,2554,184039,inhibitor
DB00565,BE0000738,62886,1458110,antagonist
DB00568,BE0000442,2761,510296,antagonist
DB00568,BE0002359,2761,179764,inhibitor
DB00568,BE0002357,2761,3183953,inhibitor
DB00568,BE0002355,2761,1698403,inhibitor
DB00568,BE0000483,2761,6625659,inhibitor
DB00568,BE0000864,2761,14670397,inhibitor
DB00568,BE0000012,2761,5565888,inhibitor
DB00568,BE0000756,2761,181432,other/unknown
DB00568,BE0004889,2761,30397,binder
DB00568,BE0004889,2761,32049,binder
DB00568,BE0004890,2761,34451,binder
DB00568,BE0004890,2761,177990,binder
DB00568,BE0004890,2761,32324,binder
DB00568,BE0004890,2761,61970253,binder
DB00568,BE0004890,2761,177988,binder
DB00569,BE0000280,49852292,179161,potentiator
DB00569,BE0000216,49852292,182841,inhibitor
DB00570,BE0001340,13342,37492,adduct
DB00570,BE0000143,13342,338695,adduct
DB00570,BE0003711,13342,6457580,adduct
DB00570,BE0003713,13342,183703,adduct
DB00570,BE0003712,13342,6457582,adduct
DB00570,BE0001040,13342,386839,other/unknown
DB00571,BE0000172,4946,178200,antagonist
DB00571,BE0000694,4946,29371,antagonist
DB00571,BE0001012,4946,178896,antagonist
DB00571,BE0000291,4946,189928,other/unknown
DB00571,BE0000797,4946,219679,other/unknown
DB00573,BE0000262,3342,291988,inhibitor
DB00573,BE0000017,3342,387018,inhibitor
DB00573,BE0000071,3342,307341,activator
DB00575,BE0000289,2803,178196,agonist
DB00575,BE0000572,2803,178198,agonist
DB00575,BE0000342,2803,178194,agonist
DB00575,BE0000501,2803,433201,agonist
DB00575,BE0000715,2803,177807,agonist
DB00577,BE0000308,60773,59530,inhibitor
DB00577,BE0000458,60773,8100965,inducer
DB00579,BE0000486,4020,189258,inhibitor
DB00579,BE0000647,4020,553260,inhibitor
DB00579,BE0000749,4020,36433,inhibitor
DB00581,BE0000116,11333,145821,other
DB00582,BE0000233,71616,578119,antagonist
DB00582,BE0000233,71616,578119,inhibitor
DB00583,BE0000406,10917,755646,activator
DB00585,BE0000112,3033637,184088,antagonist
DB00587,BE0000705,6436135,5353887,antagonist
DB00588,BE0000794,444036,31680,agonist
DB00588,BE0000557,444036,35652,agonist
DB00588,BE0000657,444036,190007,inhibitor
DB00588,BE0000668,444036,307166,antagonist
DB00589,BE0000756,28864,181432,agonist
DB00589,BE0000581,28864,927342,agonist
DB00589,BE0000389,28864,291946,agonist
DB00589,BE0000020,28864,30397,antagonist
DB00589,BE0000145,28864,32049,antagonist
DB00589,BE0000291,28864,189928,agonist
DB00589,BE0000659,28864,177772,agonist
DB00589,BE0000393,28864,475198,antagonist
DB00589,BE0000451,28864,36431,agonist
DB00589,BE0000533,28864,338028,agonist
DB00589,BE0000797,28864,219679,agonist
DB00589,BE0000289,28864,178196,other/unknown
DB00589,BE0000572,28864,178198,other/unknown
DB00589,BE0000342,28864,178194,other/unknown
DB00590,BE0000501,3157,433201,antagonist
DB00590,BE0000715,3157,177807,antagonist
DB00590,BE0000090,3157,487738,inhibitor
DB00590,BE0000462,3157,11878259,inhibitor
DB00590,BE0000699,3157,4104136,inhibitor
DB00593,BE0000483,3291,6625659,inhibitor
DB00594,BE0000190,16231,452650,inhibitor
DB00594,BE0000024,16231,1004271,inhibitor
DB00594,BE0000497,16231,1004273,inhibitor
DB00594,BE0000495,16231,1066457,inhibitor
DB00594,BE0000351,16231,177960,inhibitor
DB00594,BE0000678,16231,1256017,inhibitor
DB00594,BE0000353,16231,1871168,inhibitor
DB00594,BE0000752,16231,178753,inhibitor
DB00594,BE0000895,16231,1834524,inhibitor
DB00596,BE0000794,5311167,31680,agonist
DB00598,BE0000172,3869,178200,antagonist
DB00598,BE0000694,3869,29371,antagonist
DB00598,BE0004863,3869,433201,antagonist
DB00598,BE0004863,3869,177807,antagonist
DB00600,BE0000252,7638,340037,inhibitor
DB00603,BE0000557,6279,35652,agonist
DB00603,BE0000123,6279,31234,agonist
DB00605,BE0000262,1548887,291988,inhibitor
DB00605,BE0000017,1548887,387018,inhibitor
DB00605,BE0000747,1548887,178487,inhibitor
DB00605,BE0001062,1548887,31221,inhibitor
DB00605,BE0001007,1548887,190230,negative modulator
DB00605,BE0003561,1548887,4204216,antagonist
DB00605,BE0004353,1548887,3150035,inhibitor
DB00606,BE0000229,2910,1575004,inhibitor
DB00606,BE0000267,2910,29600,inhibitor
DB00606,BE0000322,2910,179780,inhibitor
DB00606,BE0000535,2910,179791,inhibitor
DB00607,BE0004335,8982,15457529,inhibitor
DB00607,BE0003624,8982,984233,inhibitor
DB00607,BE0004290,8982,153767,inhibitor
DB00610,BE0000501,5906,433201,agonist
DB00612,BE0000172,2405,178200,antagonist
DB00612,BE0000694,2405,29371,antagonist
DB00615,BE0000461,6323490,147715,inhibitor
DB00615,BE0000257,6323490,42818,inhibitor
DB00615,BE0003707,6323490,42814,inhibitor
DB00615,BE0001120,6323490,32488,other/unknown
DB00615,BE0001165,6323490,553797,other/unknown
DB00617,BE0000012,8280,5565888,suppressor
DB00618,BE0000127,54680690,535073,inhibitor
DB00618,BE0000019,54680690,42798,inhibitor
DB00619,BE0003600,5291,162135198,inhibitor
DB00619,BE0000453,5291,34085,antagonist
DB00619,BE0000453,5291,34085,multitarget
DB00619,BE0001104,5291,2795880,inhibitor
DB00619,BE0001039,5291,339918,antagonist
DB00619,BE0000853,5291,553224,antagonist
DB00619,BE0000852,5291,189734,antagonist
DB00619,BE0001124,5291,306475,antagonist
DB00619,BE0000014,5291,28237,inhibitor
DB00619,BE0000205,5291,189732,antagonist
DB00621,BE0000132,5878,178628,agonist
DB00622,BE0002354,4474,300417,inhibitor
DB00622,BE0000691,4474,179762,inhibitor
DB00622,BE0002359,4474,179764,inhibitor
DB00622,BE0003565,4474,1151109,inhibitor
DB00622,BE0000501,4474,433201,antagonist
DB00622,BE0000715,4474,177807,antagonist
DB00622,BE0000092,4474,34451,antagonist
DB00622,BE0000560,4474,177990,antagonist
DB00622,BE0000045,4474,32324,antagonist
DB00622,BE0000405,4474,61970253,antagonist
DB00622,BE0000247,4474,177988,antagonist
DB00622,BE0000418,4474,179888,other/unknown
DB00623,BE0000756,3372,181432,antagonist
DB00623,BE0000020,3372,30397,antagonist
DB00623,BE0000418,3372,179888,inhibitor
DB00624,BE0000132,6013,178628,agonist
DB00625,BE0004136,64139,896047,inhibitor
DB00629,BE0000289,3517,178196,agonist
DB00629,BE0000572,3517,178198,binder
DB00630,BE0000776,2088,182399,inhibitor
DB00630,BE0000980,2088,190748,inhibitor
DB00630,BE0003567,2088,1109792,inhibitor
DB00630,BE0003568,2088,35792,inhibitor
DB00630,BE0003569,2088,291868,inhibitor
DB00631,BE0000546,119182,35568,inhibitor
DB00631,BE0000325,119182,36065,inhibitor
DB00632,BE0000594,12620,1334868,intercalation
DB00632,BE0000712,12620,291520,intercalation
DB00634,BE0000803,5320,41273,inhibitor
DB00636,BE0000071,2796,307341,agonist
DB00640,BE0000924,60961,177892,agonist
DB00640,BE0000241,60961,178150,agonist
DB00640,BE0000354,60961,349449,agonist
DB00640,BE0000013,60961,256155,agonist
DB00641,BE0000574,54454,306865,inhibitor
DB00641,BE0001041,54454,307113,other
DB00641,BE0000516,54454,31422,inhibitor
DB00642,BE0000324,446556,37479,inhibitor
DB00642,BE0001240,446556,1263196,inhibitor
DB00642,BE0000330,446556,182724,inhibitor
DB00642,BE0000882,446556,31642,inhibitor
DB00645,BE0000177,3180,4838145,inhibitor
DB00648,BE0000731,4211,181333,inducer
DB00648,BE0000242,4211,557734,unknown
DB00648,BE0000132,4211,178628,antagonist
DB00649,BE0004136,18283,896047,inhibitor
DB00651,BE0000487,3182,347122,inhibitor
DB00651,BE0001133,3182,347120,inhibitor
DB00651,BE0002353,3182,727223,inhibitor
DB00651,BE0001287,3182,347130,inhibitor
DB00651,BE0000013,3182,256155,antagonist
DB00651,BE0000924,3182,177892,antagonist
DB00651,BE0000706,3182,5566609,inhibitor
DB00651,BE0000627,3182,8439497,inhibitor
DB00654,BE0000610,5311221,456564,agonist
DB00655,BE0000123,5870,31234,agonist
DB00656,BE0000451,5533,36431,antagonist
DB00656,BE0000533,5533,338028,agonist
DB00656,BE0000749,5533,36433,inhibitor
DB00656,BE0000291,5533,189928,partial agonist
DB00656,BE0000442,5533,510296,antagonist
DB00656,BE0000501,5533,433201,antagonist
DB00656,BE0000289,5533,178196,antagonist
DB00657,BE0000738,4032,1458110,antagonist
DB00659,BE0004797,71158,31631,positive modulator
DB00659,BE0004797,71158,386422,positive modulator
DB00659,BE0004797,71158,386424,positive modulator
DB00659,BE0004797,71158,905393,positive modulator
DB00659,BE0004797,71158,182916,positive modulator
DB00659,BE0004797,71158,1470364,positive modulator
DB00659,BE0004797,71158,31635,positive modulator
DB00659,BE0004797,71158,455946,positive modulator
DB00659,BE0004797,71158,182925,positive modulator
DB00659,BE0004797,71158,2388693,positive modulator
DB00659,BE0004797,71158,1857126,positive modulator
DB00659,BE0004797,71158,193783776,positive modulator
DB00659,BE0004797,71158,31637,positive modulator
DB00659,BE0004797,71158,1754749,positive modulator
DB00659,BE0004797,71158,2197001,positive modulator
DB00659,BE0004797,71158,7861736,positive modulator
DB00659,BE0004852,71158,219920,antagonist
DB00659,BE0004852,71158,558749,antagonist
DB00659,BE0004852,71158,1899202,antagonist
DB00659,BE0004852,71158,1196449,antagonist
DB00659,BE0004852,71158,2444026,antagonist
DB00659,BE0004852,71158,20372905,antagonist
DB00659,BE0004852,71158,3025446,antagonist
DB00659,BE0001192,71158,1408052,antagonist
DB00661,BE0002359,2520,179764,inhibitor
DB00661,BE0002357,2520,3183953,inhibitor
DB00661,BE0002355,2520,1698403,inhibitor
DB00661,BE0000303,2520,179806,inhibitor
DB00661,BE0002354,2520,300417,inhibitor
DB00661,BE0002358,2520,435135,inhibitor
DB00661,BE0002356,2520,2058727,inhibitor
DB00661,BE0000012,2520,5565888,inhibitor
DB00661,BE0000483,2520,6625659,inhibitor
DB00661,BE0002226,2520,179758,inhibitor
DB00661,BE0000356,2520,2213913,inhibitor
DB00661,BE0000090,2520,487738,inhibitor
DB00661,BE0000197,2520,184039,other
DB00661,BE0000708,2520,1088445,inhibitor
DB00661,BE0000749,2520,36433,other/unknown
DB00661,BE0000501,2520,433201,antagonist
DB00661,BE0000715,2520,177807,antagonist
DB00665,BE0000132,4493,178628,antagonist
DB00666,BE0000203,25077405,183422,agonist
DB00666,BE0000472,25077405,16589056,agonist
DB00669,BE0000659,5358,177772,agonist
DB00669,BE0000797,5358,219679,agonist
DB00669,BE0000460,5358,307420,agonist
DB00669,BE0000291,5358,189928,agonist
DB00670,BE0000092,4848,34451,antagonist
DB00671,BE0000103,5362065,1572976,inhibitor
DB00672,BE0000207,2727,1374919,inhibitor
DB00673,BE0000384,6918365,8176544,antagonist
DB00674,BE0000426,9651,177975,inhibitor
DB00674,BE0000738,9651,1458110,allosteric modulator
DB00674,BE0003585,9651,177898,allosteric modulator
DB00674,BE0000849,9651,755648,allosteric modulator
DB00674,BE0003586,9651,177926,allosteric modulator
DB00674,BE0003587,9651,1458118,allosteric modulator
DB00674,BE0002341,9651,496607,allosteric modulator
DB00674,BE0002343,9651,6688136,allosteric modulator
DB00674,BE0000411,9651,12053839,allosteric modulator
DB00674,BE0000850,9651,32017,allosteric modulator
DB00674,BE0003588,9651,1458124,allosteric modulator
DB00674,BE0003584,9651,1458126,allosteric modulator
DB00674,BE0002180,9651,1311630,inhibitor
DB00675,BE0000123,2733526,31234,antagonist
DB00675,BE0000123,2733526,31234,agonist
DB00675,BE0000792,2733526,2911152,antagonist
DB00675,BE0000792,2733526,2911152,agonist
DB00675,BE0004895,2733526,35483,inhibitor
DB00675,BE0004895,2733526,189969,inhibitor
DB00675,BE0004895,2733526,432274,inhibitor
DB00675,BE0004895,2733526,558099,inhibitor
DB00675,BE0000090,2733526,487738,inhibitor
DB00678,BE0000062,3961,179122,antagonist
DB00682,BE0000713,54678486,40217983,inhibitor
DB00684,BE0000279,36294,43010,inhibitor
DB00686,BE0001015,37720,31362,antagonist
DB00686,BE0000689,37720,181942,antagonist
DB00686,BE0000326,37720,386788,inhibitor
DB00687,BE0000668,31378,307166,agonist
DB00687,BE0000794,31378,31680,agonist
DB00687,BE0000132,31378,178628,agonist
DB00688,BE0000761,5281078,307067,inhibitor
DB00688,BE0000722,5281078,307066,inhibitor
DB00691,BE0000221,91270,178286,inhibitor
DB00691,BE0000982,91270,9802433,inhibitor
DB00692,BE0000289,5775,178196,antagonist
DB00692,BE0000501,5775,433201,antagonist
DB00692,BE0000715,5775,177807,antagonist
DB00693,BE0003837,16850,296655,other
DB00694,BE0000742,30323,292830,inhibitor
DB00696,BE0000659,8223,177772,agonist
DB00696,BE0000797,8223,219679,agonist
DB00696,BE0000451,8223,36431,agonist
DB00696,BE0000756,8223,181432,agonist
DB00696,BE0000501,8223,433201,partial agonist
DB00696,BE0000715,8223,177807,partial agonist
DB00696,BE0000289,8223,178196,partial agonist
DB00696,BE0000572,8223,178198,agonist
DB00696,BE0000572,8223,178198,partial agonist
DB00696,BE0000486,8223,189258,inhibitor
DB00696,BE0004889,8223,30397,agonist
DB00696,BE0004889,8223,32049,agonist
DB00696,BE0000291,8223,189928,agonist
DB00696,BE0000460,8223,307420,agonist
DB00696,BE0000533,8223,338028,agonist
DB00697,BE0000289,5487,178196,agonist
DB00697,BE0000572,5487,178198,agonist
DB00697,BE0000342,5487,178194,agonist
DB00697,BE0003580,5487,3462807,agonist
DB00699,BE0000501,34040,433201,antagonist
DB00700,BE0000668,443872,307166,antagonist
DB00703,BE0000267,4100,29600,inhibitor
DB00703,BE0000322,4100,179780,inhibitor
DB00703,BE0000535,4100,179791,inhibitor
DB00703,BE0003629,4100,28192445,inhibitor
DB00703,BE0003625,4100,189053812,inhibitor
DB00705,BE0004136,5625,896047,inhibitor
DB00706,BE0000501,129211,433201,antagonist
DB00706,BE0000715,129211,177807,antagonist
DB00708,BE0000770,41693,452073,agonist
DB00708,BE0000420,41693,27545517,agonist
DB00709,BE0004136,60825,896047,inhibitor
DB00709,BE0000555,60825,59427,inhibitor
DB00710,BE0000776,60852,182399,inhibitor
DB00712,BE0000017,3394,387018,inhibitor
DB00712,BE0000262,3394,291988,inhibitor
DB00713,BE0004290,6196,153767,inhibitor
DB00713,BE0003624,6196,984233,inhibitor
DB00713,BE0004335,6196,15457529,inhibitor
DB00713,BE0000576,6196,18145626,inhibitor
DB00714,BE0000581,6005,927342,agonist
DB00714,BE0000389,6005,291946,agonist
DB00714,BE0000756,6005,181432,agonist
DB00714,BE0000342,6005,178194,agonist
DB00714,BE0000572,6005,178198,agonist
DB00714,BE0000533,6005,338028,agonist
DB00714,BE0000145,6005,32049,agonist
DB00714,BE0000291,6005,189928,agonist
DB00714,BE0000451,6005,36431,agonist
DB00714,BE0000393,6005,475198,agonist
DB00714,BE0000289,6005,178196,agonist
DB00714,BE0000020,6005,30397,agonist
DB00714,BE0000659,6005,177772,agonist
DB00714,BE0000797,6005,219679,agonist
DB00714,BE0000666,6005,6980076,agonist
DB00715,BE0000749,43815,36433,inhibitor
DB00715,BE0000486,43815,189258,inhibitor
DB00715,BE0000451,43815,36431,other/unknown
DB00715,BE0000092,43815,34451,antagonist
DB00715,BE0000560,43815,177990,antagonist
DB00715,BE0000045,43815,32324,antagonist
DB00715,BE0000405,43815,61970253,antagonist
DB00715,BE0000247,43815,177988,antagonist
DB00716,BE0000705,50294,5353887,suppressor
DB00716,BE0000099,50294,9663958,antagonist
DB00716,BE0000995,50294,189184,antagonist
DB00716,BE0000296,50294,940379,unknown
DB00717,BE0000557,6230,35652,agonist
DB00718,BE0000312,60871,329670,other
DB00719,BE0000442,19861,510296,antagonist
DB00722,BE0000221,5362119,178286,inhibitor
DB00723,BE0000501,6082,433201,agonist
DB00723,BE0000715,6082,177807,binder
DB00724,BE0000155,57469,7330281,agonist
DB00725,BE0000560,6646,177990,antagonist
DB00725,BE0000092,6646,34451,antagonist
DB00725,BE0000405,6646,61970253,antagonist
DB00725,BE0000247,6646,177988,antagonist
DB00725,BE0000045,6646,32324,antagonist
DB00726,BE0000749,5584,36433,inhibitor
DB00726,BE0000486,5584,189258,inhibitor
DB00726,BE0000647,5584,553260,inhibitor
DB00726,BE0000451,5584,36431,agonist
DB00726,BE0000291,5584,189928,antagonist
DB00726,BE0000501,5584,433201,antagonist
DB00726,BE0000756,5584,181432,other/unknown
DB00726,BE0000572,5584,178198,other/unknown
DB00726,BE0000442,5584,510296,antagonist
DB00726,BE0000533,5584,338028,antagonist
DB00726,BE0000311,5584,681914,binder
DB00726,BE0000659,5584,177772,binder
DB00726,BE0000289,5584,178196,desensitize the target
DB00726,BE0004889,5584,30397,binder
DB00726,BE0004889,5584,32049,binder
DB00726,BE0004872,5584,178200,binder
DB00726,BE0004872,5584,29371,binder
DB00726,BE0004872,5584,178896,binder
DB00726,BE0004890,5584,34451,binder
DB00726,BE0004890,5584,177990,binder
DB00726,BE0004890,5584,32324,binder
DB00726,BE0004890,5584,61970253,binder
DB00726,BE0004890,5584,177988,binder
DB00727,BE0000556,4510,28230,agonist
DB00728,BE0000738,441290,1458110,antagonist
DB00728,BE0000560,441290,177990,antagonist
DB00728,BE0000311,441290,681914,antagonist
DB00731,BE0000207,5311309,1374919,inhibitor
DB00731,BE0000215,5311309,1711117,agonist
DB00732,BE0000738,47320,1458110,antagonist
DB00734,BE0000451,5073,36431,antagonist
DB00734,BE0000756,5073,181432,antagonist
DB00734,BE0000581,5073,927342,antagonist
DB00734,BE0000389,5073,291946,antagonist
DB00734,BE0000501,5073,433201,antagonist
DB00734,BE0000659,5073,177772,antagonist
DB00734,BE0000442,5073,510296,antagonist
DB00734,BE0000289,5073,178196,antagonist
DB00734,BE0000572,5073,178198,antagonist
DB00734,BE0000572,5073,178198,agonist
DB00734,BE0000342,5073,178194,agonist
DB00734,BE0000533,5073,338028,antagonist
DB00734,BE0000291,5073,189928,antagonist
DB00734,BE0000020,5073,30397,antagonist
DB00735,BE0000577,73342,2443316,inhibitor
DB00736,BE0000349,9568614,561634,inhibitor
DB00737,BE0000442,4034,510296,antagonist
DB00737,BE0003848,4034,458542,inverse agonist
DB00740,BE0000197,5070,184039,inhibitor
DB00740,BE0000030,5070,5668545,inducer
DB00745,BE0000647,4236,553260,inhibitor
DB00747,BE0000092,3000322,34451,antagonist
DB00747,BE0001176,3000322,36645,inhibitor
DB00747,BE0000560,3000322,177990,antagonist
DB00747,BE0000045,3000322,32324,antagonist
DB00747,BE0000405,3000322,61970253,antagonist
DB00747,BE0000247,3000322,177988,antagonist
DB00748,BE0000442,2564,510296,antagonist
DB00750,BE0000197,4906,184039,inhibitor
DB00751,BE0000442,3241,510296,antagonist
DB00751,BE0000112,3241,184088,antagonist
DB00751,BE0000501,3241,433201,unknown
DB00751,BE0000289,3241,178196,unknown
DB00751,BE0000451,3241,36431,antagonist
DB00751,BE0000650,3241,1857143,antagonist
DB00752,BE0002198,5530,187353,inhibitor
DB00752,BE0002196,5530,398415,inhibitor
DB00754,BE0000197,3292,184039,inhibitor
DB00754,BE0000956,3292,3511138,activator
DB00757,BE0000311,3033818,681914,antagonist
DB00758,BE0000110,60606,12083902,antagonist
DB00760,BE0000744,441130,41216,inhibitor
DB00762,BE0000971,60838,339806,inhibitor
DB00762,BE0000091,60838,15919359,inhibitor
DB00763,BE0000507,1349907,339867,inhibitor
DB00765,BE0000614,441350,37127,binder
DB00768,BE0000442,5281071,510296,antagonist
DB00768,BE0001090,5281071,36176,antagonist
DB00768,BE0001206,5281071,1545946,antagonist
DB00768,BE0001177,5281071,337730,other/unknown
DB00768,BE0000885,5281071,1694828,other/unknown
DB00769,BE0000794,84088,31680,agonist
DB00770,BE0000368,149351,632650,agonist
DB00770,BE0000064,149351,410209,agonist
DB00770,BE0003561,149351,4204216,agonist
DB00771,BE0000092,2784,34451,antagonist
DB00772,BE0002180,4004,1311630,inhibitor
DB00773,BE0000742,36462,292830,inhibitor
DB00774,BE0000502,3647,1373425,inhibitor
DB00774,BE0000267,3647,29600,inhibitor
DB00774,BE0000322,3647,179780,inhibitor
DB00774,BE0000535,3647,179791,inhibitor
DB00774,BE0001653,3647,2984693,inhibitor
DB00774,BE0000732,3647,219942,other/unknown
DB00774,BE0000553,3647,537439,other/unknown
DB00775,BE0000439,60947,190068,antagonist
DB00775,BE0001155,60947,306786,antagonist
DB00776,BE0000197,34312,184039,inhibitor
DB00777,BE0000442,4940,510296,antagonist
DB00777,BE0000451,4940,36431,antagonist
DB00777,BE0000533,4940,338028,antagonist
DB00777,BE0000756,4940,181432,antagonist
DB00777,BE0000020,4940,30397,antagonist
DB00777,BE0000389,4940,291946,antagonist
DB00777,BE0000501,4940,433201,antagonist
DB00777,BE0000715,4940,177807,antagonist
DB00777,BE0000045,4940,32324,antagonist
DB00777,BE0000247,4940,177988,antagonist
DB00777,BE0000560,4940,177990,antagonist
DB00777,BE0000405,4940,61970253,antagonist
DB00777,BE0000092,4940,34451,antagonist
DB00780,BE0002198,3675,187353,antagonist
DB00780,BE0002196,3675,398415,antagonist
DB00780,BE0001002,3675,1399032,inhibitor
DB00780,BE0000253,3675,602705,inhibitor
DB00780,BE0000667,3675,1763096,inhibitor
DB00780,BE0002166,3675,19046894,inhibitor
DB00780,BE0002173,3675,6562440,inhibitor
DB00782,BE0000092,4934,34451,antagonist
DB00784,BE0000262,4044,291988,inhibitor
DB00784,BE0000017,4044,387018,inhibitor
DB00786,BE0000920,119031,30126,inhibitor
DB00786,BE0000642,119031,180671,inhibitor
DB00786,BE0001116,119031,36633,antagonist
DB00786,BE0003690,119031,35799,antagonist
DB00786,BE0001182,119031,180618,inhibitor
DB00786,BE0000058,119031,177205,inhibitor
DB00786,BE0003689,119031,36629,antagonist
DB00786,BE0003691,119031,456257,antagonist
DB00786,BE0001198,119031,435970,inhibitor
DB00786,BE0000966,119031,516386,inhibitor
DB00786,BE0003692,119031,793763,inhibitor
DB00786,BE0003693,119031,963056,inhibitor
DB00786,BE0001637,119031,2662306,inhibitor
DB00786,BE0003694,119031,18413635,inhibitor
DB00786,BE0003695,119031,1702930,inhibitor
DB00786,BE0003696,119031,3005946,inhibitor
DB00786,BE0003697,119031,22134532,inhibitor
DB00786,BE0003698,119031,3650496,inhibitor
DB00786,BE0003699,119031,5381386,inhibitor
DB00786,BE0003700,119031,8546817,inhibitor
DB00786,BE0003701,119031,8843950,inhibitor
DB00786,BE0003702,119031,11066090,inhibitor
DB00786,BE0003703,119031,11935132,inhibitor
DB00787,BE0001403,2022,59524,potentiator
DB00787,BE0000308,2022,59530,inhibitor
DB00787,BE0000633,2022,60016,inhibitor
DB00789,BE0003559,55466,984325,inhibitor
DB00790,BE0000221,107807,178286,inhibitor
DB00795,BE0000248,5359476,187193,inhibitor
DB00795,BE0000262,5359476,291988,inhibitor
DB00795,BE0000017,5359476,387018,inhibitor
DB00795,BE0000215,5359476,1711117,agonist
DB00795,BE0001154,5359476,2599558,inhibitor
DB00795,BE0000030,5359476,5668545,inhibitor
DB00795,BE0000069,5359476,219918,inhibitor
DB00795,BE0001893,5359476,338704,antagonist
DB00795,BE0003997,5359476,190013,antagonist
DB00796,BE0000062,2540,179122,antagonist
